Time,transforms
1647137351.6017146,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 601135311
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.00680849514901638
    y: -0.006187221501022577
    z: 0.02088574692606926
  rotation: 
    x: 0.0059584369412264
    y: -0.009252045230498085
    z: 0.047149750962930496
    w: 0.9988272111193226]"
1647137351.6091406,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 608783566
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006812517996877432
    y: -0.0061943428590893745
    z: 0.020884407684206963
  rotation: 
    x: 0.005911269597300304
    y: -0.009250827918591139
    z: 0.04713083729072921
    w: 0.9988283952966313]"
1647137351.6257753,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 625367705
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798083428293467
    y: -0.006185478065162897
    z: 0.02087286487221718
  rotation: 
    x: 0.006039343941468286
    y: -0.009272831748768109
    z: 0.04719394576036955
    w: 0.9988244452353391]"
1647137351.6262832,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 625975744
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808510050177574
    y: -0.006196538917720318
    z: 0.02088284306228161
  rotation: 
    x: 0.005938604476625111
    y: -0.009244131859647566
    z: 0.047188967486676
    w: 0.9988255505094836]"
1647137351.6285641,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 628190537
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808524020016193
    y: -0.006195202935487032
    z: 0.02087915688753128
  rotation: 
    x: 0.0059690588553797655
    y: -0.009282920716604807
    z: 0.04710885242381886
    w: 0.9988287910060768]"
1647137351.6404536,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 640026578
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006792208179831505
    y: -0.0061807394959032536
    z: 0.02086920104920864
  rotation: 
    x: 0.005976209259382022
    y: -0.00933874746370982
    z: 0.04718129584937338
    w: 0.9988248084827844]"
1647137351.640714,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 640438348
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006790013983845711
    y: -0.006176675669848919
    z: 0.02086913213133812
  rotation: 
    x: 0.005946033522128352
    y: -0.009387040333773779
    z: 0.047134964769421785
    w: 0.9988267233385935]"
1647137351.6476665,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 647284637
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067961569875478745
    y: -0.006175556685775518
    z: 0.020880302414298058
  rotation: 
    x: 0.00605889497467198
    y: -0.009229236199458498
    z: 0.047210849397249906
    w: 0.9988239317767925]"
1647137351.654661,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 654268432
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006799754220992327
    y: -0.00617406377568841
    z: 0.020877894014120102
  rotation: 
    x: 0.006042290150605345
    y: -0.009229406924194179
    z: 0.047123921243428346
    w: 0.9988281357792274]"
1647137351.6614485,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 661095588
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006816809996962547
    y: -0.006179983727633953
    z: 0.020885437726974487
  rotation: 
    x: 0.005856273073730302
    y: -0.009352727543323568
    z: 0.04706345745373233
    w: 0.9988309474208772]"
1647137351.675232,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 674793117
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068101719953119755
    y: -0.006179732270538807
    z: 0.020890023559331894
  rotation: 
    x: 0.005938684486518972
    y: -0.009254097811865297
    z: 0.04713933477845348
    w: 0.9988278013836533]"
1647137351.675675,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 675319282
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803296040743589
    y: -0.006179099902510643
    z: 0.02087511122226715
  rotation: 
    x: 0.0060209539380192394
    y: -0.009311332459003766
    z: 0.047202967571872874
    w: 0.9988237717705375]"
1647137351.6859906,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 685622721
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806612946093082
    y: -0.006166860926896334
    z: 0.020871762186288834
  rotation: 
    x: 0.005885863055324062
    y: -0.009139121268357467
    z: 0.047319869190535165
    w: 0.998820636079535]"
1647137351.6878178,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 687485415
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006801648996770382
    y: -0.006179414689540863
    z: 0.0208649430423975
  rotation: 
    x: 0.005971409407227315
    y: -0.00929839633851744
    z: 0.04713999128629913
    w: 0.9988271638861004]"
1647137351.6963856,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 695981159
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006806743796914816
    y: -0.0061746458522975445
    z: 0.020864097401499748
  rotation: 
    x: 0.005984591412455984
    y: -0.009381956565534524
    z: 0.04710510073235589
    w: 0.9988279496698232]"
1647137351.7086284,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 708216832
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804893258959055
    y: -0.006176054943352938
    z: 0.020872773602604866
  rotation: 
    x: 0.006017579266716121
    y: -0.009372307973952781
    z: 0.04713208256001894
    w: 0.9988265692183832]"
1647137351.7091873,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 708795989
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803352385759354
    y: -0.006179370917379856
    z: 0.02087327279150486
  rotation: 
    x: 0.006042460402811459
    y: -0.009289633417350545
    z: 0.047207373793658344
    w: 0.9988236357049013]"
1647137351.7253237,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 724910429
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006801110226660967
    y: -0.0061760046519339085
    z: 0.020879624411463737
  rotation: 
    x: 0.005970967030118444
    y: -0.00929731973135415
    z: 0.04710488043388316
    w: 0.9988288330028563]"
1647137351.7257028,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 725338831
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006804711651057005
    y: -0.006175783462822437
    z: 0.02087060920894146
  rotation: 
    x: 0.006028700031228489
    y: -0.009228278694451683
    z: 0.04710531511127945
    w: 0.9988291059718565]"
1647137351.7276137,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 727116876
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798485293984413
    y: -0.006177798379212618
    z: 0.020881835371255875
  rotation: 
    x: 0.005994714340651627
    y: -0.00930083637710257
    z: 0.04718458287657142
    w: 0.9988248960560726]"
1647137351.7346833,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 734188001
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800311151891947
    y: -0.006174888461828232
    z: 0.02087871916592121
  rotation: 
    x: 0.006017378578456857
    y: -0.0093179429678686
    z: 0.0471605215184664
    w: 0.9988257367048555]"
1647137351.741313,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 740896728
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068116397596895695
    y: -0.006189257372170687
    z: 0.02088664472103119
  rotation: 
    x: 0.005904635804470214
    y: -0.009263699755560779
    z: 0.04711644291099215
    w: 0.9988289943480169]"
1647137351.7478142,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 747456203
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800024304538965
    y: -0.006180726457387209
    z: 0.02087995782494545
  rotation: 
    x: 0.00608524040632172
    y: -0.00916735474104911
    z: 0.04715202472486557
    w: 0.9988271201867692]"
1647137351.7545745,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 754123172
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0068063135258853436
    y: -0.006174344569444656
    z: 0.02087458036839962
  rotation: 
    x: 0.005979999372111608
    y: -0.009294723064056284
    z: 0.04720935176468521
    w: 0.9988238707783421]"
1647137351.7617342,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 761268486
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006812908221036196
    y: -0.006178599316626787
    z: 0.020877599716186523
  rotation: 
    x: 0.0058817739406372
    y: -0.009308758456155298
    z: 0.04711081221395208
    w: 0.9988289759132231]"
1647137351.7680717,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 767603551
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811904720962048
    y: -0.006183943245559931
    z: 0.02087651565670967
  rotation: 
    x: 0.005934118309466197
    y: -0.009250764760360443
    z: 0.04709472892656253
    w: 0.9988299635566463]"
1647137351.781612,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 781165144
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006796038243919611
    y: -0.006167962681502104
    z: 0.02088059112429619
  rotation: 
    x: 0.006056775028601786
    y: -0.009276747010115468
    z: 0.047169533836446696
    w: 0.9988254564831712]"
1647137351.7879477,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 787601237
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006811774335801601
    y: -0.006184253841638565
    z: 0.02088312990963459
  rotation: 
    x: 0.005965317245579333
    y: -0.00924629735388978
    z: 0.047106494147016516
    w: 0.9988292642812285]"
1647137351.7945848,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 794160234
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.0067988792434334755
    y: -0.006181599572300911
    z: 0.020877035334706306
  rotation: 
    x: 0.006078654531942473
    y: -0.009263603165183525
    z: 0.047166981558864556
    w: 0.9988255660855427]"
1647137351.8120575,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 811681983
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803289521485567
    y: -0.00619019940495491
    z: 0.02088790014386177
  rotation: 
    x: 0.005995228561816337
    y: -0.009206841916117467
    z: 0.04711664206233643
    w: 0.9988289710141536]"
1647137351.8125591,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 812235686
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006801619194447994
    y: -0.006180483382195234
    z: 0.020878801122307777
  rotation: 
    x: 0.006013826340323519
    y: -0.009221129856334566
    z: 0.04715031658556483
    w: 0.998827138349175]"
1647137351.8145802,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 814293972
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006820382550358772
    y: -0.0061856829561293125
    z: 0.020887060090899467
  rotation: 
    x: 0.005935263367541471
    y: -0.009305357953755526
    z: 0.047129336849443454
    w: 0.9988278172789553]"
1647137351.8210843,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 820728423
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006800249218940735
    y: -0.006182067096233368
    z: 0.0208758395165205
  rotation: 
    x: 0.00602353798165469
    y: -0.0093159454376038
    z: 0.047139571278446195
    w: 0.9988267071772117]"
1647137351.835423,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 834968000
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798780057579279
    y: -0.006166456267237663
    z: 0.02087448351085186
  rotation: 
    x: 0.006006992108536951
    y: -0.009366276911215492
    z: 0.04712664082806391
    w: 0.9988269462859385]"
1647137351.8357322,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 835414772
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006808019243180752
    y: -0.0061789704486727715
    z: 0.020884372293949127
  rotation: 
    x: 0.005935570527253118
    y: -0.009288927284268752
    z: 0.04711295534512048
    w: 0.9988287412119619]"
1647137351.8416557,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 841334451
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006803267635405064
    y: -0.0061928462237119675
    z: 0.020883813500404358
  rotation: 
    x: 0.005963074913800833
    y: -0.009231747965086471
    z: 0.04720997389608115
    w: 0.9988245265970459]"
1647137351.8555262,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 854958229
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006813078187406063
    y: -0.0061833783984184265
    z: 0.02088179439306259
  rotation: 
    x: 0.005926972559799299
    y: -0.009212726476916356
    z: 0.04710245377048111
    w: 0.9988299933001294]"
1647137351.858395,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 857930578
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006798453629016876
    y: -0.006178310606628656
    z: 0.02086942456662655
  rotation: 
    x: 0.005954728398691208
    y: -0.00936783560867812
    z: 0.04714130187736155
    w: 0.9988265527723089]"
1647137351.8617914,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 861403559
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006813517305999994
    y: -0.006198872812092304
    z: 0.02088647335767746
  rotation: 
    x: 0.005985586112107788
    y: -0.009245033591292454
    z: 0.04712808241961868
    w: 0.9988281363479105]"
1647137351.8691626,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 868655085
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006801683455705643
    y: -0.006180529482662678
    z: 0.02087460830807686
  rotation: 
    x: 0.0060368015730924525
    y: -0.009307518360498255
    z: 0.047122924300195844
    w: 0.9988274911785989]"
1647137351.8753793,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 875000319
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006812959909439087
    y: -0.006194190122187138
    z: 0.02089136652648449
  rotation: 
    x: 0.005991824964622317
    y: -0.009173128848862067
    z: 0.047137823443824264
    w: 0.9988283022330187]"
1647137351.8849177,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 884462599
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802281830459833
    y: -0.006177267991006374
    z: 0.020873401314020157
  rotation: 
    x: 0.006033277038180973
    y: -0.009218903104287102
    z: 0.04716963614623892
    w: 0.998826129423718]"
1647137351.8881342,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 887569989
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006805796176195145
    y: -0.006190494168549776
    z: 0.020882977172732353
  rotation: 
    x: 0.005944342758577888
    y: -0.00925612347243622
    z: 0.047124251251334556
    w: 0.9988284607035548]"
1647137351.9102137,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 909687413
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006802638527005911
    y: -0.006184934638440609
    z: 0.020888373255729675
  rotation: 
    x: 0.005859539861225719
    y: -0.00928432590248406
    z: 0.04712905003497285
    w: 0.9988284736269548]"
1647137351.9104714,"[header: 
  seq: 0
  stamp: 
    secs: 1647137351
    nsecs: 910131372
  frame_id: ""world""
child_frame_id: ""cf7""
transform: 
  translation: 
    x: -0.006797291338443756
    y: -0.006169860251247883
    z: 0.020875882357358932
  rotation: 
    x: 0.005961563101665189
    y: -0.009397940913780899
    z: 0.04712365669771333
    w: 0.99882706183373]"
